"Period","Direction","Country","Count"
201603,"Departure","Germany",88
201603,"Departure","Greece",3
201603,"Departure","Hong Kong (Special Administrative Region)",28
201603,"Departure","Hungary",3
201603,"Departure","Iceland",1
201603,"Departure","India",146
201603,"Departure","Indonesia",35
201603,"Departure","Iran",12
201603,"Departure","Ireland",57
201603,"Departure","Israel",1
201603,"Departure","Italy",25
201603,"Departure","Jamaica",5
201603,"Departure","Japan",117
201603,"Departure","Kenya",2
201603,"Departure","Kiribati",2
201603,"Departure","South Korea",59
201603,"Departure","Laos",6
201603,"Departure","Malaysia",39
201603,"Departure","Maldives",1
201603,"Departure","Malta",1
201603,"Departure","Marshall Islands",1
201603,"Departure","Mauritius",1
201603,"Departure","Mexico",8
201603,"Departure","Mongolia",1
201603,"Departure","Myanmar",3
201603,"Departure","Namibia",1
201603,"Departure","Nepal",5
201603,"Departure","Netherlands",49
201603,"Departure","New Caledonia",5
201603,"Departure","Nigeria",2
201603,"Departure","Niue",1
201603,"Departure","Norfolk Island",1
201603,"Departure","Norway",10
201603,"Departure","Not Stated",93
201603,"Departure","Oman",1
201603,"Departure","Pakistan",18
201603,"Departure","Papua New Guinea",12
201603,"Departure","Peru",2
201603,"Departure","Philippines",35
201603,"Departure","Poland",4
201603,"Departure","Portugal",1
201603,"Departure","Qatar",3
201603,"Departure","Reunion",1
201603,"Departure","Romania",6
201603,"Departure","Russia",5
201603,"Departure","Samoa",20
201603,"Departure","Saudi Arabia",14
201603,"Departure","Singapore",35
201603,"Departure","Slovenia",4
201603,"Departure","Solomon Islands",5
201603,"Departure","Somalia",1
201603,"Departure","South Africa",22
201603,"Departure","Spain",28
201603,"Departure","Sri Lanka",10
201603,"Departure","St Lucia",1
201603,"Departure","Sweden",23
201603,"Departure","Switzerland",6
201603,"Departure","Taiwan",26
201603,"Departure","Tanzania",1
201603,"Departure","Thailand",42
201603,"Departure","Timor-Leste",1
201603,"Departure","Tonga",9
201603,"Departure","Tuvalu",2
201603,"Departure","Uganda",1
201603,"Departure","United Arab Emirates",18
201603,"Departure","United Kingdom",869
201603,"Departure","United States of America",242
201603,"Departure","Uruguay",14
201603,"Departure","Vanuatu",7
201603,"Departure","Viet Nam",20
201603,"Net migration","Afghanistan",2
201603,"Net migration","Albania",3
201603,"Net migration","Antarctica",1
201603,"Net migration","Argentina",104
201603,"Net migration","Australia",-96
201603,"Net migration","Azerbaijan",1
201603,"Net migration","Bahrain",5
201603,"Net migration","Bangladesh",8
201603,"Net migration","Barbados",1
201603,"Net migration","Belarus",1
201603,"Net migration","Belgium",27
201603,"Net migration","Bermuda",1
201603,"Net migration","Bolivia",3
201603,"Net migration","Bosnia and Herzegovina",1
201603,"Net migration","Botswana",4
201603,"Net migration","Brazil",21
201603,"Net migration","Brunei Darussalam",9
201603,"Net migration","Cambodia",12
201603,"Net migration","Cameroon",2
201603,"Net migration","Canada",11
201603,"Net migration","Chile",39
201603,"Net migration","China",617
201603,"Net migration","Colombia",6
201603,"Net migration","Cook Islands",17
201603,"Net migration","Croatia",7
201603,"Net migration","Cyprus",2
201603,"Net migration","Czech Republic",34
201603,"Net migration","Denmark",-1
201603,"Net migration","Djibouti",3
201603,"Net migration","Ecuador",-1
201603,"Net migration","Egypt",10
201603,"Net migration","Eritrea",1
201603,"Net migration","Estonia",4
201603,"Net migration","Ethiopia",3
201603,"Net migration","Falkland Islands",-6
201603,"Net migration","Fiji",108
201603,"Net migration","Finland",4
201603,"Net migration","Former Yugoslav Republic of Macedonia (FYROM)",7
201603,"Net migration","France",228
201603,"Net migration","Germany",78
201603,"Net migration","Ghana",10
201603,"Net migration","Greece",1
201603,"Net migration","Guyana",1
201603,"Net migration","Hong Kong (Special Administrative Region)",42
201603,"Net migration","Hungary",1
201603,"Net migration","Iceland",-1
201603,"Net migration","India",864
201603,"Net migration","Indonesia",2
201603,"Net migration","Iran",14
201603,"Net migration","Iraq",5
201603,"Net migration","Ireland",2
201603,"Net migration","Israel",3
201603,"Net migration","Italy",6
201603,"Net migration","Jamaica",-4
201603,"Net migration","Japan",74
201603,"Net migration","Jordan",3
