"Period","Passenger_type","Direction","Country","Count"
201801,"Overseas visitor","Departure","Ukraine",118
201801,"Overseas visitor","Departure","United Arab Emirates",1467
201801,"Overseas visitor","Departure","United Kingdom",39963
201801,"Overseas visitor","Departure","United States of America",44391
201801,"Overseas visitor","Departure","Uruguay",161
201801,"Overseas visitor","Departure","Uzbekistan",5
201801,"Overseas visitor","Departure","Vanuatu",320
201801,"Overseas visitor","Departure","Venezuela",11
201801,"Overseas visitor","Departure","Viet Nam",670
201801,"Overseas visitor","Departure","Virgin Islands, British",6
201801,"Overseas visitor","Departure","Virgin Islands, United States",5
201801,"Overseas visitor","Departure","Wallis and Futuna",48
201801,"Overseas visitor","Departure","Yemen",1
201801,"Overseas visitor","Departure","Zambia",30
201801,"Overseas visitor","Departure","Zimbabwe",139
201502,"NZ resident","Departure","Afghanistan",40
201502,"NZ resident","Departure","Antarctica",20
201502,"NZ resident","Departure","Argentina",300
201502,"NZ resident","Departure","Australia",70480
201502,"NZ resident","Departure","Austria",60
201502,"NZ resident","Departure","Bahamas",20
201502,"NZ resident","Departure","Bangladesh",20
201502,"NZ resident","Departure","Belgium",60
201502,"NZ resident","Departure","Bhutan",20
201502,"NZ resident","Departure","Brazil",180
201502,"NZ resident","Departure","Brunei Darussalam",20
201502,"NZ resident","Departure","Cambodia",360
201502,"NZ resident","Departure","Canada",1200
201502,"NZ resident","Departure","Chile",180
201502,"NZ resident","Departure","China, People's Republic of",5100
201502,"NZ resident","Departure","Colombia",20
201502,"NZ resident","Departure","Cook Islands",2940
201502,"NZ resident","Departure","Cuba",20
201502,"NZ resident","Departure","Czech Republic",20
201502,"NZ resident","Departure","Ecuador",20
201502,"NZ resident","Departure","Egypt",60
201502,"NZ resident","Departure","Equatorial Guinea",20
201502,"NZ resident","Departure","Ethiopia",20
201502,"NZ resident","Departure","Fiji",4600
201502,"NZ resident","Departure","France",200
201502,"NZ resident","Departure","French Polynesia",300
201502,"NZ resident","Departure","Germany",460
201502,"NZ resident","Departure","Ghana",40
201502,"NZ resident","Departure","Greece",20
201502,"NZ resident","Departure","Guam",40
201502,"NZ resident","Departure","Hong Kong (Special Administrative Region)",920
201502,"NZ resident","Departure","Hungary",20
201502,"NZ resident","Departure","India",3680
201502,"NZ resident","Departure","Indonesia",1540
201502,"NZ resident","Departure","Iran",20
201502,"NZ resident","Departure","Iraq",40
201502,"NZ resident","Departure","Ireland",280
201502,"NZ resident","Departure","Israel",120
201502,"NZ resident","Departure","Italy",200
201502,"NZ resident","Departure","Japan",1680
201502,"NZ resident","Departure","Kenya",40
201502,"NZ resident","Departure","Kiribati",60
201502,"NZ resident","Departure","Korea, Republic of",560
201502,"NZ resident","Departure","Kuwait",40
201502,"NZ resident","Departure","Laos",80
201502,"NZ resident","Departure","Luxembourg",20
201502,"NZ resident","Departure","Madagascar",20
201502,"NZ resident","Departure","Malawi",20
201502,"NZ resident","Departure","Malaysia",1860
201502,"NZ resident","Departure","Maldives",20
201502,"NZ resident","Departure","Mali",20
201502,"NZ resident","Departure","Malta",20
201502,"NZ resident","Departure","Mexico",160
201502,"NZ resident","Departure","Micronesia, Federated States of",20
201502,"NZ resident","Departure","Morocco",20
201502,"NZ resident","Departure","Myanmar",80
201502,"NZ resident","Departure","Namibia",20
201502,"NZ resident","Departure","Nauru",20
201502,"NZ resident","Departure","Nepal",40
201502,"NZ resident","Departure","Netherlands",140
201502,"NZ resident","Departure","New Caledonia",280
201502,"NZ resident","Departure","Nicaragua",20
201502,"NZ resident","Departure","Niue",260
201502,"NZ resident","Departure","Norfolk Island",340
201502,"NZ resident","Departure","Norway",80
201502,"NZ resident","Departure","Not Stated",2360
201502,"NZ resident","Departure","Pakistan",120
201502,"NZ resident","Departure","Palau",20
201502,"NZ resident","Departure","Papua New Guinea",380
201502,"NZ resident","Departure","Peru",80
201502,"NZ resident","Departure","Philippines",1320
201502,"NZ resident","Departure","Portugal",20
201502,"NZ resident","Departure","Qatar",60
201502,"NZ resident","Departure","Russia",160
201502,"NZ resident","Departure","Samoa",2280
201502,"NZ resident","Departure","Saudi Arabia",60
201502,"NZ resident","Departure","Singapore",1060
201502,"NZ resident","Departure","Solomon Islands",60
201502,"NZ resident","Departure","South Africa",680
201502,"NZ resident","Departure","South Sudan",20
201502,"NZ resident","Departure","Spain",180
201502,"NZ resident","Departure","Sri Lanka",300
201502,"NZ resident","Departure","Swaziland",20
201502,"NZ resident","Departure","Sweden",60
201502,"NZ resident","Departure","Switzerland",180
201502,"NZ resident","Departure","Taiwan",780
201502,"NZ resident","Departure","Thailand",2360
201502,"NZ resident","Departure","Timor-Leste",20
201502,"NZ resident","Departure","Tokelau",40
201502,"NZ resident","Departure","Tonga",1120
201502,"NZ resident","Departure","Turkey",40
201502,"NZ resident","Departure","Tuvalu",40
201502,"NZ resident","Departure","United Arab Emirates",340
201502,"NZ resident","Departure","United Kingdom",1840
201502,"NZ resident","Departure","United States of America",7480
201502,"NZ resident","Departure","Uruguay",40
201502,"NZ resident","Departure","Vanuatu",300
201502,"NZ resident","Departure","Venezuela",20
201502,"NZ resident","Departure","Viet Nam",640
201502,"NZ resident","Departure","Zimbabwe",40
201503,"NZ resident","Departure","Afghanistan",60
201503,"NZ resident","Departure","Angola",20
201503,"NZ resident","Departure","Antarctica",20
201503,"NZ resident","Departure","Argentina",200
201503,"NZ resident","Departure","Australia",89940
201503,"NZ resident","Departure","Austria",120
201503,"NZ resident","Departure","Bahamas",20
201503,"NZ resident","Departure","Bahrain",20
201503,"NZ resident","Departure","Bangladesh",40
201503,"NZ resident","Departure","Belgium",20
201503,"NZ resident","Departure","Brazil",340
201503,"NZ resident","Departure","Brunei Darussalam",100
201503,"NZ resident","Departure","Bulgaria",20
201503,"NZ resident","Departure","Cambodia",520
201503,"NZ resident","Departure","Canada",1020
201503,"NZ resident","Departure","Cayman Islands",20
201503,"NZ resident","Departure","Chile",280
201503,"NZ resident","Departure","China, People's Republic of",7440
201503,"NZ resident","Departure","Colombia",40
201503,"NZ resident","Departure","Cook Islands",4940
201503,"NZ resident","Departure","Costa Rica",60
201503,"NZ resident","Departure","Croatia",20
201503,"NZ resident","Departure","Cuba",20
201503,"NZ resident","Departure","Cyprus",40
201503,"NZ resident","Departure","Czech Republic",60
201503,"NZ resident","Departure","Denmark",80
201503,"NZ resident","Departure","Ecuador",80
201503,"NZ resident","Departure","Egypt",80
201503,"NZ resident","Departure","El Salvador",20
201503,"NZ resident","Departure","Ethiopia",40
201503,"NZ resident","Departure","Falkland Islands",20
201503,"NZ resident","Departure","Fiji",6480
201503,"NZ resident","Departure","Finland",40
201503,"NZ resident","Departure","France",900
201503,"NZ resident","Departure","French Polynesia",400
201503,"NZ resident","Departure","Georgia",20
201503,"NZ resident","Departure","Germany",600
201503,"NZ resident","Departure","Greece",200
201503,"NZ resident","Departure","Guatemala",20
201503,"NZ resident","Departure","Hong Kong (Special Administrative Region)",1760
201503,"NZ resident","Departure","Hungary",80
201503,"NZ resident","Departure","India",3500
201503,"NZ resident","Departure","Indonesia",1960
201503,"NZ resident","Departure","Iran",280
201503,"NZ resident","Departure","Iraq",20
201503,"NZ resident","Departure","Ireland",440
201503,"NZ resident","Departure","Israel",120
201503,"NZ resident","Departure","Italy",460
201503,"NZ resident","Departure","Japan",2400
201503,"NZ resident","Departure","Jordan",40
201503,"NZ resident","Departure","Kenya",20
201503,"NZ resident","Departure","Kiribati",80
201503,"NZ resident","Departure","Korea, Republic of",1280
201503,"NZ resident","Departure","Laos",20
201503,"NZ resident","Departure","Lebanon",20
201503,"NZ resident","Departure","Macau (Special Administrative Region)",40
201503,"NZ resident","Departure","Madagascar",20
201503,"NZ resident","Departure","Malawi",20
201503,"NZ resident","Departure","Malaysia",1540
201503,"NZ resident","Departure","Maldives",20
201503,"NZ resident","Departure","Mali",20
201503,"NZ resident","Departure","Mauritius",60
201503,"NZ resident","Departure","Mexico",280
201503,"NZ resident","Departure","Mongolia",20
201503,"NZ resident","Departure","Morocco",60
201503,"NZ resident","Departure","Myanmar",60
201503,"NZ resident","Departure","Namibia",40
201503,"NZ resident","Departure","Nauru",40
201503,"NZ resident","Departure","Nepal",240
201503,"NZ resident","Departure","Netherlands",420
201503,"NZ resident","Departure","New Caledonia",400
201503,"NZ resident","Departure","Niue",400
201503,"NZ resident","Departure","Norfolk Island",400
201503,"NZ resident","Departure","Norway",40
201503,"NZ resident","Departure","Not Stated",3360
201503,"NZ resident","Departure","Oman",40
201503,"NZ resident","Departure","Pakistan",120
201503,"NZ resident","Departure","Panama",40
201503,"NZ resident","Departure","Papua New Guinea",560
201503,"NZ resident","Departure","Peru",60
201503,"NZ resident","Departure","Philippines",1740
201503,"NZ resident","Departure","Pitcairn",20
201503,"NZ resident","Departure","Poland",20
201503,"NZ resident","Departure","Portugal",120
201503,"NZ resident","Departure","Qatar",40
201503,"NZ resident","Departure","Russia",60
201503,"NZ resident","Departure","Samoa",3140
201503,"NZ resident","Departure","Samoa, American",20
201503,"NZ resident","Departure","Saudi Arabia",120
201503,"NZ resident","Departure","Serbia",80
201503,"NZ resident","Departure","Singapore",1360
201503,"NZ resident","Departure","Slovakia",20
201503,"NZ resident","Departure","Solomon Islands",140
201503,"NZ resident","Departure","South Africa",1580
201503,"NZ resident","Departure","South Sudan",40
201503,"NZ resident","Departure","Spain",460
201503,"NZ resident","Departure","Sri Lanka",560
201503,"NZ resident","Departure","Sweden",100
201503,"NZ resident","Departure","Switzerland",280
201503,"NZ resident","Departure","Taiwan",980
201503,"NZ resident","Departure","Tajikistan",20
201503,"NZ resident","Departure","Tanzania",20
201503,"NZ resident","Departure","Thailand",2720
201503,"NZ resident","Departure","Timor-Leste",20
201503,"NZ resident","Departure","Tokelau",40
201503,"NZ resident","Departure","Tonga",1160
201503,"NZ resident","Departure","Turkey",180
201503,"NZ resident","Departure","Tuvalu",40
201503,"NZ resident","Departure","Ukraine",20
201503,"NZ resident","Departure","United Arab Emirates",420
201503,"NZ resident","Departure","United Kingdom",5600
201503,"NZ resident","Departure","United States of America",10520
201503,"NZ resident","Departure","Uruguay",20
201503,"NZ resident","Departure","Vanuatu",500
201503,"NZ resident","Departure","Viet Nam",900
201503,"NZ resident","Departure","Virgin Islands, British",20
201503,"NZ resident","Departure","Zimbabwe",20
201504,"NZ resident","Departure","Afghanistan",60
201504,"NZ resident","Departure","Albania",20
201504,"NZ resident","Departure","Argentina",300
201504,"NZ resident","Departure","Australia",99160
201504,"NZ resident","Departure","Austria",80
201504,"NZ resident","Departure","Azerbaijan",40
201504,"NZ resident","Departure","Bangladesh",20
201504,"NZ resident","Departure","Belgium",100
201504,"NZ resident","Departure","Benin",20
201504,"NZ resident","Departure","Botswana",20
201504,"NZ resident","Departure","Brazil",360
201504,"NZ resident","Departure","Brunei Darussalam",60
201504,"NZ resident","Departure","Bulgaria",60
201504,"NZ resident","Departure","Cambodia",440
201504,"NZ resident","Departure","Canada",1420
201504,"NZ resident","Departure","Cayman Islands",20
201504,"NZ resident","Departure","Chile",200
201504,"NZ resident","Departure","China, People's Republic of",7480
201504,"NZ resident","Departure","Colombia",40
201504,"NZ resident","Departure","Cook Islands",5900
201504,"NZ resident","Departure","Croatia",60
201504,"NZ resident","Departure","Cuba",160
201504,"NZ resident","Departure","Czech Republic",60
201504,"NZ resident","Departure","Denmark",120
201504,"NZ resident","Departure","Ecuador",20
201504,"NZ resident","Departure","Egypt",60
201504,"NZ resident","Departure","Fiji",10060
201504,"NZ resident","Departure","Finland",20
201504,"NZ resident","Departure","Former Yugoslav Republic of Macedonia (FYROM)",40
201504,"NZ resident","Departure","France",1600
201504,"NZ resident","Departure","French Polynesia",660
201504,"NZ resident","Departure","Gaza Strip/Palestine/West Bank",20
201504,"NZ resident","Departure","Georgia",20
201504,"NZ resident","Departure","Germany",1320
201504,"NZ resident","Departure","Greece",240
201504,"NZ resident","Departure","Guam",20
201504,"NZ resident","Departure","Guatemala",20
201504,"NZ resident","Departure","Guyana",20
201504,"NZ resident","Departure","Hong Kong (Special Administrative Region)",1600
201504,"NZ resident","Departure","Hungary",80
201504,"NZ resident","Departure","India",3060
201504,"NZ resident","Departure","Indonesia",2880
201504,"NZ resident","Departure","Iran",200
201504,"NZ resident","Departure","Iraq",80
201504,"NZ resident","Departure","Ireland",420
201504,"NZ resident","Departure","Israel",100
201504,"NZ resident","Departure","Italy",1440
201504,"NZ resident","Departure","Jamaica",20
201504,"NZ resident","Departure","Japan",2980
201504,"NZ resident","Departure","Jordan",20
201504,"NZ resident","Departure","Kenya",20
201504,"NZ resident","Departure","Korea, Republic of",1280
201504,"NZ resident","Departure","Kuwait",20
201504,"NZ resident","Departure","Lebanon",40
201504,"NZ resident","Departure","Lithuania",20
201504,"NZ resident","Departure","Malaysia",1200
201504,"NZ resident","Departure","Malta",40
201504,"NZ resident","Departure","Marshall Islands",20
201504,"NZ resident","Departure","Mauritius",40
201504,"NZ resident","Departure","Mexico",300
201504,"NZ resident","Departure","Micronesia, Federated States of",40
201504,"NZ resident","Departure","Mongolia",20
201504,"NZ resident","Departure","Morocco",60
201504,"NZ resident","Departure","Mozambique",20
201504,"NZ resident","Departure","Myanmar",40
201504,"NZ resident","Departure","Namibia",20
201504,"NZ resident","Departure","Nauru",60
201504,"NZ resident","Departure","Nepal",480
201504,"NZ resident","Departure","Netherlands",840
201504,"NZ resident","Departure","New Caledonia",1860
201504,"NZ resident","Departure","Nigeria",20
201504,"NZ resident","Departure","Niue",400
201504,"NZ resident","Departure","Norfolk Island",360
201504,"NZ resident","Departure","Norway",40
201504,"NZ resident","Departure","Not Stated",6600
201504,"NZ resident","Departure","Pakistan",60
201504,"NZ resident","Departure","Papua New Guinea",420
201504,"NZ resident","Departure","Peru",60
201504,"NZ resident","Departure","Philippines",1660
201504,"NZ resident","Departure","Poland",40
201504,"NZ resident","Departure","Portugal",100
201504,"NZ resident","Departure","Qatar",40
201504,"NZ resident","Departure","Romania",20
201504,"NZ resident","Departure","Russia",80
201504,"NZ resident","Departure","Samoa",3600
201504,"NZ resident","Departure","Samoa, American",60
201504,"NZ resident","Departure","Saudi Arabia",120
201504,"NZ resident","Departure","Serbia",80
201504,"NZ resident","Departure","Seychelles",20
201504,"NZ resident","Departure","Sierra Leone",20
201504,"NZ resident","Departure","Singapore",1880
201504,"NZ resident","Departure","Slovenia",40
201504,"NZ resident","Departure","Solomon Islands",140
201504,"NZ resident","Departure","Somalia",20
201504,"NZ resident","Departure","South Africa",1140
201504,"NZ resident","Departure","Spain",720
201504,"NZ resident","Departure","Sri Lanka",300
201504,"NZ resident","Departure","Sweden",100
201504,"NZ resident","Departure","Switzerland",180
201504,"NZ resident","Departure","Taiwan",860
201504,"NZ resident","Departure","Thailand",3800
201504,"NZ resident","Departure","Timor-Leste",60
201504,"NZ resident","Departure","Tokelau",100
201504,"NZ resident","Departure","Tonga",1680
201504,"NZ resident","Departure","Turkey",1280
201504,"NZ resident","Departure","Uganda",20
201504,"NZ resident","Departure","Ukraine",60
201504,"NZ resident","Departure","United Arab Emirates",380
201504,"NZ resident","Departure","United Kingdom",7540
201504,"NZ resident","Departure","United States of America",15780
201504,"NZ resident","Departure","Uruguay",40
201504,"NZ resident","Departure","Vanuatu",1200
201504,"NZ resident","Departure","Viet Nam",1600
201504,"NZ resident","Departure","Virgin Islands, British",20
201504,"NZ resident","Departure","Zambia",20
201504,"NZ resident","Departure","Zimbabwe",80
201505,"NZ resident","Departure","Afghanistan",40
201505,"NZ resident","Departure","Algeria",20
201505,"NZ resident","Departure","Argentina",240
201505,"NZ resident","Departure","Australia",92260
201505,"NZ resident","Departure","Austria",280
201505,"NZ resident","Departure","Azerbaijan",20
201505,"NZ resident","Departure","Bahamas",20
201505,"NZ resident","Departure","Bahrain",20
201505,"NZ resident","Departure","Bangladesh",20
201505,"NZ resident","Departure","Belgium",100
201505,"NZ resident","Departure","Bhutan",20
201505,"NZ resident","Departure","Bolivia",40
201505,"NZ resident","Departure","Bosnia and Herzegovina",20
201505,"NZ resident","Departure","Botswana",40
201505,"NZ resident","Departure","Brazil",320
201505,"NZ resident","Departure","Bulgaria",60
201505,"NZ resident","Departure","Cambodia",440
201505,"NZ resident","Departure","Canada",2180
201505,"NZ resident","Departure","Chile",340
201505,"NZ resident","Departure","China, People's Republic of",7440
201505,"NZ resident","Departure","Colombia",120
201505,"NZ resident","Departure","Cook Islands",6960
201505,"NZ resident","Departure","Costa Rica",20
201505,"NZ resident","Departure","Croatia",260
201505,"NZ resident","Departure","Cuba",40
201505,"NZ resident","Departure","Czech Republic",220
201505,"NZ resident","Departure","Denmark",300
201505,"NZ resident","Departure","Ecuador",40
201505,"NZ resident","Departure","Egypt",140
201505,"NZ resident","Departure","Ethiopia",20
201505,"NZ resident","Departure","Faeroe Islands",20
201505,"NZ resident","Departure","Fiji",11900
201505,"NZ resident","Departure","Finland",100
201505,"NZ resident","Departure","Former Yugoslav Republic of Macedonia (FYROM)",40
201505,"NZ resident","Departure","France",2520
201505,"NZ resident","Departure","French Polynesia",560
201505,"NZ resident","Departure","Germany",1700
201505,"NZ resident","Departure","Greece",280
201505,"NZ resident","Departure","Guam",20
201505,"NZ resident","Departure","Guyana",20
201505,"NZ resident","Departure","Hong Kong (Special Administrative Region)",1160
201505,"NZ resident","Departure","Hungary",80
201505,"NZ resident","Departure","Iceland",20
201505,"NZ resident","Departure","India",2320
201505,"NZ resident","Departure","Indonesia",3280
201505,"NZ resident","Departure","Iran",120
201505,"NZ resident","Departure","Ireland",620
201505,"NZ resident","Departure","Israel",220
201505,"NZ resident","Departure","Italy",2420
201505,"NZ resident","Departure","Japan",2500
201505,"NZ resident","Departure","Jordan",20
201505,"NZ resident","Departure","Kenya",40
201505,"NZ resident","Departure","Kiribati",40
201505,"NZ resident","Departure","Korea, Republic of",1220
201505,"NZ resident","Departure","Kuwait",20
201505,"NZ resident","Departure","Laos",40
201505,"NZ resident","Departure","Lithuania",20
201505,"NZ resident","Departure","Macau (Special Administrative Region)",20
201505,"NZ resident","Departure","Malawi",40
201505,"NZ resident","Departure","Malaysia",1440
201505,"NZ resident","Departure","Maldives",60
201505,"NZ resident","Departure","Mali",20
201505,"NZ resident","Departure","Malta",40
201505,"NZ resident","Departure","Mauritius",20
201505,"NZ resident","Departure","Mexico",320
201505,"NZ resident","Departure","Morocco",120
201505,"NZ resident","Departure","Mozambique",20
201505,"NZ resident","Departure","Myanmar",80
201505,"NZ resident","Departure","Namibia",20
201505,"NZ resident","Departure","Nauru",20
201505,"NZ resident","Departure","Nepal",80
201505,"NZ resident","Departure","Netherlands",960
201505,"NZ resident","Departure","New Caledonia",720
201505,"NZ resident","Departure","Nicaragua",20
201505,"NZ resident","Departure","Nigeria",60
201505,"NZ resident","Departure","Niue",520
201505,"NZ resident","Departure","Norfolk Island",560
201505,"NZ resident","Departure","Norway",200
201505,"NZ resident","Departure","Not Stated",6480
201505,"NZ resident","Departure","Oman",40
201505,"NZ resident","Departure","Pakistan",60
201505,"NZ resident","Departure","Palau",20
201505,"NZ resident","Departure","Panama",20
201505,"NZ resident","Departure","Papua New Guinea",500
201505,"NZ resident","Departure","Paraguay",20
201505,"NZ resident","Departure","Peru",180
201505,"NZ resident","Departure","Philippines",2180
201505,"NZ resident","Departure","Poland",160
201505,"NZ resident","Departure","Portugal",160
201505,"NZ resident","Departure","Qatar",100
201505,"NZ resident","Departure","Romania",100
201505,"NZ resident","Departure","Russia",340
201505,"NZ resident","Departure","Rwanda",20
201505,"NZ resident","Departure","Samoa",4000
201505,"NZ resident","Departure","Samoa, American",160
201505,"NZ resident","Departure","Saudi Arabia",180
201505,"NZ resident","Departure","Serbia",40
201505,"NZ resident","Departure","Seychelles",40
201505,"NZ resident","Departure","Singapore",1960
201505,"NZ resident","Departure","Slovakia",20
201505,"NZ resident","Departure","Slovenia",20
201505,"NZ resident","Departure","Solomon Islands",120
201505,"NZ resident","Departure","South Africa",640
201505,"NZ resident","Departure","Spain",900
201505,"NZ resident","Departure","Sri Lanka",240
201505,"NZ resident","Departure","Swaziland",20
201505,"NZ resident","Departure","Sweden",320
201505,"NZ resident","Departure","Switzerland",420
201505,"NZ resident","Departure","Taiwan",740
201505,"NZ resident","Departure","Tanzania",20
201505,"NZ resident","Departure","Thailand",3380
201505,"NZ resident","Departure","Tokelau",140
201505,"NZ resident","Departure","Tonga",2240
201505,"NZ resident","Departure","Trinidad and Tobago",20
201505,"NZ resident","Departure","Turkey",480
201505,"NZ resident","Departure","Tuvalu",20
201505,"NZ resident","Departure","Uganda",20
201505,"NZ resident","Departure","Ukraine",80
201505,"NZ resident","Departure","United Arab Emirates",400
201505,"NZ resident","Departure","United Kingdom",12720
201505,"NZ resident","Departure","United States of America",17620
201505,"NZ resident","Departure","Uruguay",20
201505,"NZ resident","Departure","Vanuatu",2220
201505,"NZ resident","Departure","Viet Nam",1180
201505,"NZ resident","Departure","Zimbabwe",40
201506,"NZ resident","Departure","Angola",20
201506,"NZ resident","Departure","Antigua and Barbuda",20
201506,"NZ resident","Departure","Argentina",140
201506,"NZ resident","Departure","Australia",89380
201506,"NZ resident","Departure","Austria",300
201506,"NZ resident","Departure","Bahamas",20
201506,"NZ resident","Departure","Bangladesh",20
201506,"NZ resident","Departure","Belgium",200
201506,"NZ resident","Departure","Bermuda",40
201506,"NZ resident","Departure","Bolivia",20
201506,"NZ resident","Departure","Botswana",60
201506,"NZ resident","Departure","Brazil",220
201506,"NZ resident","Departure","Brunei Darussalam",100
201506,"NZ resident","Departure","Bulgaria",60
201506,"NZ resident","Departure","Cambodia",300
201506,"NZ resident","Departure","Canada",3840
201506,"NZ resident","Departure","Chile",200
201506,"NZ resident","Departure","China, People's Republic of",6520
201506,"NZ resident","Departure","Colombia",60
201506,"NZ resident","Departure","Cook Islands",8660
201506,"NZ resident","Departure","Costa Rica",60
201506,"NZ resident","Departure","Croatia",620
201506,"NZ resident","Departure","Cuba",20
201506,"NZ resident","Departure","Cyprus",20
201506,"NZ resident","Departure","Czech Republic",320
201506,"NZ resident","Departure","Denmark",320
201506,"NZ resident","Departure","Ecuador",80
201506,"NZ resident","Departure","Egypt",20
201506,"NZ resident","Departure","Eritrea",20
201506,"NZ resident","Departure","Estonia",20
201506,"NZ resident","Departure","Ethiopia",40
201506,"NZ resident","Departure","Falkland Islands",20
201506,"NZ resident","Departure","Fiji",14860
201506,"NZ resident","Departure","Finland",100
201506,"NZ resident","Departure","Former Yugoslav Republic of Macedonia (FYROM)",40
201506,"NZ resident","Departure","France",3400
201506,"NZ resident","Departure","French Polynesia",740
201506,"NZ resident","Departure","Gaza Strip/Palestine/West Bank",20
201506,"NZ resident","Departure","Germany",2300
201506,"NZ resident","Departure","Ghana",40
201506,"NZ resident","Departure","Greece",560
201506,"NZ resident","Departure","Honduras",20
201506,"NZ resident","Departure","Hong Kong (Special Administrative Region)",1280
201506,"NZ resident","Departure","Hungary",160
201506,"NZ resident","Departure","Iceland",80
201506,"NZ resident","Departure","India",2040
201506,"NZ resident","Departure","Indonesia",4660
201506,"NZ resident","Departure","Iran",100
201506,"NZ resident","Departure","Iraq",40
201506,"NZ resident","Departure","Ireland",1000
201506,"NZ resident","Departure","Israel",160
201506,"NZ resident","Departure","Italy",2980
201506,"NZ resident","Departure","Jamaica",40
201506,"NZ resident","Departure","Japan",1940
201506,"NZ resident","Departure","Jordan",80
201506,"NZ resident","Departure","Kazakhstan",40
201506,"NZ resident","Departure","Kenya",80
201506,"NZ resident","Departure","Kiribati",60
201506,"NZ resident","Departure","Korea, Republic of",1140
201506,"NZ resident","Departure","Laos",40
201506,"NZ resident","Departure","Latvia",100
201506,"NZ resident","Departure","Lebanon",60
201506,"NZ resident","Departure","Luxembourg",20
201506,"NZ resident","Departure","Macau (Special Administrative Region)",60
201506,"NZ resident","Departure","Malawi",20
201506,"NZ resident","Departure","Malaysia",1760
201506,"NZ resident","Departure","Maldives",80
201506,"NZ resident","Departure","Malta",80
201506,"NZ resident","Departure","Mauritius",20
201506,"NZ resident","Departure","Mexico",260
201506,"NZ resident","Departure","Mongolia",60
201506,"NZ resident","Departure","Morocco",40
201506,"NZ resident","Departure","Myanmar",60
201506,"NZ resident","Departure","Namibia",80
201506,"NZ resident","Departure","Nauru",40
201506,"NZ resident","Departure","Nepal",120
201506,"NZ resident","Departure","Netherlands",1180
201506,"NZ resident","Departure","New Caledonia",700
201506,"NZ resident","Departure","New Zealand",20
201506,"NZ resident","Departure","Nigeria",20
201506,"NZ resident","Departure","Niue",740
201506,"NZ resident","Departure","Norfolk Island",360
201506,"NZ resident","Departure","Northern Mariana Islands",20
201506,"NZ resident","Departure","Norway",220
201506,"NZ resident","Departure","Not Stated",4460
201506,"NZ resident","Departure","Oman",80
201506,"NZ resident","Departure","Pakistan",60
201506,"NZ resident","Departure","Palau",40
201506,"NZ resident","Departure","Papua New Guinea",700
201506,"NZ resident","Departure","Peru",280
201506,"NZ resident","Departure","Philippines",1560
201506,"NZ resident","Departure","Poland",360
201506,"NZ resident","Departure","Portugal",240
201506,"NZ resident","Departure","Qatar",20
201506,"NZ resident","Departure","Romania",160
201506,"NZ resident","Departure","Russia",280
201506,"NZ resident","Departure","Samoa",4280
201506,"NZ resident","Departure","Samoa, American",60
201506,"NZ resident","Departure","Saudi Arabia",240
201506,"NZ resident","Departure","Serbia",40
201506,"NZ resident","Departure","Singapore",1660
201506,"NZ resident","Departure","Slovakia",40
201506,"NZ resident","Departure","Slovenia",60
201506,"NZ resident","Departure","Solomon Islands",180
201506,"NZ resident","Departure","South Africa",1040
201506,"NZ resident","Departure","Spain",1760
201506,"NZ resident","Departure","Sri Lanka",440
201506,"NZ resident","Departure","St Lucia",20
201506,"NZ resident","Departure","St Vincent and the Grenadines",20
201506,"NZ resident","Departure","Suriname",20
201506,"NZ resident","Departure","Swaziland",20
201506,"NZ resident","Departure","Sweden",340
201506,"NZ resident","Departure","Switzerland",720
201506,"NZ resident","Departure","Taiwan",700
201506,"NZ resident","Departure","Thailand",4300
201506,"NZ resident","Departure","Tokelau",20
201506,"NZ resident","Departure","Tonga",2420
201506,"NZ resident","Departure","Trinidad and Tobago",40
201506,"NZ resident","Departure","Turkey",600
201506,"NZ resident","Departure","Tuvalu",40
201506,"NZ resident","Departure","Ukraine",20
201506,"NZ resident","Departure","United Arab Emirates",340
201506,"NZ resident","Departure","United Kingdom",16500
201506,"NZ resident","Departure","United States of America",18440
201506,"NZ resident","Departure","Uruguay",20
201506,"NZ resident","Departure","Vanuatu",1280
201506,"NZ resident","Departure","Viet Nam",1320
201506,"NZ resident","Departure","Zambia",20
201506,"NZ resident","Departure","Zimbabwe",20
201507,"NZ resident","Departure","Afghanistan",60
201507,"NZ resident","Departure","Angola",20
201507,"NZ resident","Departure","Argentina",140
201507,"NZ resident","Departure","Armenia",20
201507,"NZ resident","Departure","Australia",108040
201507,"NZ resident","Departure","Austria",360
201507,"NZ resident","Departure","Bahamas",20
201507,"NZ resident","Departure","Bahrain",20
201507,"NZ resident","Departure","Bangladesh",40
201507,"NZ resident","Departure","Belgium",100
201507,"NZ resident","Departure","Bermuda",40
201507,"NZ resident","Departure","Bolivia",40
201507,"NZ resident","Departure","Bosnia and Herzegovina",20
201507,"NZ resident","Departure","Brazil",200
201507,"NZ resident","Departure","Brunei Darussalam",40
201507,"NZ resident","Departure","Bulgaria",100
201507,"NZ resident","Departure","Cambodia",500
201507,"NZ resident","Departure","Canada",3580
201507,"NZ resident","Departure","Cayman Islands",20
201507,"NZ resident","Departure","Chile",80
201507,"NZ resident","Departure","China, People's Republic of",5760
201507,"NZ resident","Departure","Colombia",80
201507,"NZ resident","Departure","Cook Islands",10380
201507,"NZ resident","Departure","Costa Rica",20
201507,"NZ resident","Departure","Croatia",600
